Time,Temperature (°C),Humidity (%),Air Quality,Health Score,AQI Status
03:50:42,28.4,58.2,162,75,Moderate
03:50:49,28.4,58.2,160,75,Moderate
03:50:55,28.4,58.2,168,75,Moderate
03:51:02,28.4,58.2,163,75,Moderate
03:51:09,28.4,58.2,158,75,Moderate
03:51:16,28.4,58.2,155,76,Moderate
03:51:22,28.4,58.2,156,76,Moderate
03:51:29,28.4,58.2,161,75,Moderate
03:51:35,28.4,58.2,157,76,Moderate
03:51:42,28.4,58.2,162,75,Moderate
03:51:49,28.4,58.2,165,75,Moderate
03:51:56,28.4,58.2,158,75,Moderate
03:52:02,28.4,58.2,164,75,Moderate
03:52:10,28.4,58.2,162,75,Moderate
03:52:16,28.4,58.2,154,76,Moderate
03:52:22,28.4,58.2,158,75,Moderate
03:52:29,28.4,58.2,164,75,Moderate
03:52:35,28.4,58.2,162,75,Moderate
03:52:42,28.4,58.2,166,75,Moderate
03:52:49,28.4,58.2,166,75,Moderate
03:52:56,28.4,58.2,163,75,Moderate
03:53:02,28.4,58.2,158,75,Moderate
03:53:09,28.4,58.2,161,75,Moderate
03:53:15,28.4,58.2,159,75,Moderate
03:53:22,28.4,58.2,160,75,Moderate
03:53:30,28.4,58.2,164,75,Moderate
03:53:36,28.4,58.2,158,75,Moderate
03:53:43,28.4,58.2,165,75,Moderate
03:53:50,28.4,58.2,162,75,Moderate
03:53:57,28.4,58.2,161,75,Moderate
03:54:03,28.4,58.2,163,75,Moderate
03:54:09,28.4,58.2,158,75,Moderate
03:54:16,28.4,58.2,159,75,Moderate
03:54:23,28.4,58.2,166,75,Moderate
03:54:29,28.4,58.2,167,75,Moderate
03:54:37,28.4,58.2,169,75,Moderate
03:54:44,28.4,58.2,164,75,Moderate
03:54:50,28.4,58.2,160,75,Moderate
03:54:56,28.4,58.2,163,75,Moderate
03:55:03,28.4,58.1,170,75,Moderate
03:55:09,28.4,58.2,165,75,Moderate
03:55:16,28.4,58.2,167,75,Moderate
03:55:22,28.4,58.2,173,74,Moderate
03:55:29,28.4,58.2,173,74,Moderate
03:55:35,28.4,58.2,165,75,Moderate
03:55:42,28.4,58.2,164,75,Moderate
03:55:48,28.4,58.2,169,75,Moderate
03:55:55,28.4,58.2,158,75,Moderate
03:56:01,28.4,58.2,161,75,Moderate
03:56:08,28.4,58.2,159,75,Moderate
03:56:15,28.4,58.2,161,75,Moderate
03:56:21,28.4,58.2,170,75,Moderate
03:56:28,28.4,58.2,162,75,Moderate
03:56:34,28.4,58.2,163,75,Moderate
03:56:41,28.4,58.2,164,75,Moderate
03:56:47,28.4,58.2,163,75,Moderate
03:56:55,28.4,58.2,159,75,Moderate
03:57:01,28.4,58.1,159,75,Moderate
03:57:07,28.4,58.1,166,75,Moderate
03:57:14,28.4,58.2,158,75,Moderate
03:57:20,28.4,58.1,168,75,Moderate
03:57:26,28.4,58.1,160,75,Moderate
03:57:35,28.4,58.1,156,76,Moderate
03:57:41,28.4,58.1,163,75,Moderate
03:57:48,28.4,58.1,167,75,Moderate
03:57:56,28.4,58.1,157,76,Moderate
03:58:02,28.4,58.1,154,76,Moderate
03:58:09,28.4,58.1,156,76,Moderate
03:58:15,28.4,58.1,162,75,Moderate
03:58:22,28.4,58.1,163,75,Moderate
03:58:28,28.4,58.1,158,76,Moderate
03:58:35,28.4,58.1,157,76,Moderate
03:58:41,28.4,58.1,166,75,Moderate
03:58:47,28.4,58.1,164,75,Moderate
03:58:54,28.3,58.1,166,75,Moderate
03:59:00,28.3,58.1,166,75,Moderate
03:59:07,28.4,58.1,157,76,Moderate
03:59:13,28.3,58.1,155,76,Moderate
03:59:20,28.4,58.1,160,75,Moderate
03:59:26,28.3,58.1,162,75,Moderate
03:59:32,28.4,58.1,157,76,Moderate
03:59:40,28.3,58.1,164,75,Moderate
03:59:46,28.4,58.1,160,75,Moderate
03:59:53,28.4,58.1,164,75,Moderate
04:00:00,28.3,58.1,155,76,Moderate
04:00:06,28.4,58.1,158,76,Moderate
04:00:13,28.4,58.1,158,76,Moderate
04:00:19,28.3,58.1,169,75,Moderate
04:00:25,28.4,58.1,174,74,Moderate
04:00:32,28.3,58.1,178,74,Moderate
04:00:38,28.3,58.1,180,74,Moderate
04:00:45,28.3,58.1,179,74,Moderate
04:00:51,28.3,58.1,174,75,Moderate
04:00:58,28.3,58.1,171,75,Moderate
04:01:04,28.3,58.1,176,74,Moderate
04:01:10,28.3,58.1,174,75,Moderate
04:01:25,28.3,58.1,171,75,Moderate
04:01:32,28.3,58.1,165,75,Moderate
04:01:38,28.3,58.1,164,75,Moderate
04:01:45,28.4,58.1,162,75,Moderate
04:01:51,28.4,58.1,161,75,Moderate
04:01:57,28.3,58.1,168,75,Moderate
04:02:05,28.3,58.1,168,75,Moderate
04:02:12,28.3,58.1,161,75,Moderate
04:02:19,28.4,58.1,167,75,Moderate
04:02:25,28.3,58.1,165,75,Moderate
04:02:32,28.3,58,170,75,Moderate
04:02:38,28.3,58,169,75,Moderate
04:02:46,28.3,58,173,75,Moderate
04:02:53,28.3,58,165,75,Moderate
04:02:59,28.3,58,172,75,Moderate
04:03:05,28.3,58,165,75,Moderate
04:03:12,28.3,58,164,75,Moderate
04:03:18,28.3,58,169,75,Moderate
04:03:25,28.3,58,165,75,Moderate
04:03:31,28.3,58,169,75,Moderate
04:03:38,28.3,58,173,75,Moderate
04:03:44,28.3,58,169,75,Moderate
04:03:50,28.3,58,170,75,Moderate
04:03:57,28.3,58,167,75,Moderate
04:04:03,28.3,58,172,75,Moderate
04:04:09,28.3,58,171,75,Moderate
04:04:16,28.3,58,168,75,Moderate
04:04:22,28.3,58,170,75,Moderate
04:04:31,28.3,58,173,75,Moderate
04:04:39,28.3,58,166,75,Moderate
04:04:46,28.3,58,168,75,Moderate
04:04:52,28.3,58,165,75,Moderate
04:05:00,28.3,58,174,75,Moderate
04:05:07,28.3,58,162,75,Moderate
04:05:13,28.3,58,169,75,Moderate
04:05:19,28.3,58,173,75,Moderate
04:05:26,28.3,57.9,172,75,Moderate
04:05:32,28.3,58,178,74,Moderate
04:05:39,28.3,58,165,75,Moderate
04:05:45,28.3,58,167,75,Moderate
04:05:51,28.3,57.9,171,75,Moderate
04:05:58,28.3,58,171,75,Moderate
04:06:04,28.3,57.9,172,75,Moderate
04:06:10,28.3,57.9,169,75,Moderate
04:06:17,28.3,57.9,171,75,Moderate
04:06:24,28.3,57.9,164,75,Moderate
04:06:30,28.3,57.9,163,75,Moderate
04:06:37,28.3,57.9,167,75,Moderate
04:06:43,28.3,57.9,171,75,Moderate
04:06:49,28.3,57.9,170,75,Moderate
04:06:56,28.3,57.9,166,75,Moderate
04:07:02,28.3,57.9,168,75,Moderate
04:07:09,28.3,57.9,165,75,Moderate
04:07:15,28.3,57.9,161,76,Moderate
04:07:22,28.3,57.9,161,76,Moderate
04:07:28,28.3,57.9,156,76,Moderate
04:07:35,28.3,57.8,160,76,Moderate
04:07:42,28.3,57.8,162,76,Moderate
04:07:50,28.3,57.8,161,76,Moderate
04:07:57,28.3,57.8,161,76,Moderate
04:08:03,28.3,57.8,163,76,Moderate
04:08:09,28.3,57.8,168,75,Moderate
04:08:16,28.3,57.8,166,75,Moderate
04:08:22,28.3,57.8,166,75,Moderate
04:08:28,28.3,57.9,170,75,Moderate
04:08:35,28.3,57.9,171,75,Moderate
04:08:43,28.3,57.9,162,76,Moderate
04:08:49,28.3,57.9,160,76,Moderate
04:08:56,28.3,57.8,159,76,Moderate
04:09:03,28.3,57.8,178,75,Moderate
04:09:10,28.3,57.8,175,75,Moderate
04:09:16,28.3,57.8,172,75,Moderate
04:09:22,28.3,57.8,166,75,Moderate
04:09:30,28.3,57.8,175,75,Moderate
04:09:36,28.3,57.7,176,75,Moderate
04:09:42,28.4,57.7,172,75,Moderate
04:09:50,28.4,57.7,170,75,Moderate
04:09:57,28.4,57.7,174,75,Moderate
04:10:04,28.4,57.7,170,75,Moderate
04:10:11,28.4,57.7,164,75,Moderate
04:10:18,28.4,57.7,162,76,Moderate
04:10:24,28.4,57.7,166,75,Moderate
04:10:30,28.4,57.7,169,75,Moderate
04:10:37,28.4,57.7,177,75,Moderate
04:10:43,28.4,57.6,176,75,Moderate
04:10:49,28.4,57.6,172,75,Moderate
04:10:56,28.4,57.6,169,75,Moderate
04:11:02,28.4,57.6,168,75,Moderate
04:11:09,28.4,57.6,166,75,Moderate
04:11:16,28.4,57.6,171,75,Moderate
04:11:22,28.4,57.6,168,75,Moderate
04:11:29,28.4,57.6,171,75,Moderate
04:11:36,28.4,57.6,174,75,Moderate
04:11:43,28.4,57.6,175,75,Moderate
04:11:50,28.4,57.6,171,75,Moderate
04:11:58,28.4,57.6,162,76,Moderate
04:12:04,28.4,57.6,167,75,Moderate
04:12:10,28.4,57.6,165,75,Moderate
04:12:17,28.4,57.6,161,76,Moderate
04:12:23,28.4,57.6,171,75,Moderate
04:12:30,28.4,57.6,166,75,Moderate
04:12:37,28.4,57.6,166,75,Moderate
04:12:43,28.4,57.6,169,75,Moderate
04:12:50,28.4,57.6,174,75,Moderate
04:12:56,28.4,57.6,169,75,Moderate
04:13:02,28.4,57.6,172,75,Moderate
04:13:09,28.4,57.6,166,75,Moderate
04:13:16,28.4,57.6,174,75,Moderate
04:13:22,28.4,57.6,172,75,Moderate
04:13:29,28.4,57.6,175,75,Moderate
04:13:35,28.4,57.6,178,75,Moderate
04:13:42,28.4,57.6,170,75,Moderate
04:13:48,28.4,57.6,167,75,Moderate
04:13:55,28.4,57.6,177,75,Moderate
04:14:01,28.4,57.6,175,75,Moderate
04:14:07,28.3,57.6,172,75,Moderate
04:14:14,28.4,57.6,166,75,Moderate
04:14:21,28.4,57.6,169,75,Moderate
04:14:27,28.4,57.6,172,75,Moderate
04:14:33,28.4,57.6,174,75,Moderate
04:14:40,28.4,57.6,172,75,Moderate
04:14:46,28.3,57.6,165,76,Moderate
04:14:53,28.4,57.6,156,76,Moderate
04:14:59,28.4,57.6,163,76,Moderate
04:15:07,28.3,57.6,174,75,Moderate
04:15:13,28.3,57.6,168,75,Moderate
04:15:20,28.3,57.6,173,75,Moderate
04:15:27,28.3,57.6,169,75,Moderate
04:15:33,28.3,57.6,170,75,Moderate
04:15:40,28.3,57.6,174,75,Moderate
04:15:46,28.3,57.6,168,75,Moderate
04:15:52,28.3,57.6,165,76,Moderate
04:15:59,28.3,57.6,171,75,Moderate
04:16:05,28.3,57.6,168,75,Moderate
04:16:12,28.3,57.6,170,75,Moderate
04:16:18,28.3,57.6,170,75,Moderate
04:16:25,28.3,57.6,172,75,Moderate
04:16:31,28.3,57.6,176,75,Moderate
04:16:38,28.3,57.6,170,75,Moderate
04:16:44,28.3,57.6,170,75,Moderate
04:16:51,28.3,57.6,166,75,Moderate
04:16:58,28.3,57.6,169,75,Moderate
04:17:04,28.3,57.6,173,75,Moderate
04:17:10,28.3,57.6,174,75,Moderate
04:17:17,28.3,57.6,173,75,Moderate
04:17:23,28.3,57.6,170,75,Moderate
04:17:30,28.3,57.6,165,76,Moderate
04:17:36,28.3,57.6,174,75,Moderate
04:17:42,28.3,57.6,183,74,Moderate
04:17:49,28.3,57.6,174,75,Moderate
04:17:56,28.3,57.6,180,75,Moderate
04:18:03,28.3,57.6,171,75,Moderate
04:18:09,28.3,57.6,168,75,Moderate
04:18:15,28.3,57.6,177,75,Moderate
04:18:22,28.3,57.6,173,75,Moderate
04:18:28,28.3,57.6,170,75,Moderate
04:18:35,28.3,57.6,175,75,Moderate
04:18:42,28.3,57.6,174,75,Moderate
04:18:49,28.3,57.6,174,75,Moderate
04:18:55,28.3,57.6,174,75,Moderate
04:19:02,28.3,57.6,170,75,Moderate
04:19:09,28.3,57.6,167,75,Moderate
04:19:15,28.3,57.6,167,75,Moderate
04:19:21,28.3,57.6,168,75,Moderate
04:19:28,28.3,57.6,172,75,Moderate
04:19:34,28.3,57.6,178,75,Moderate
04:19:41,28.3,57.6,172,75,Moderate
04:19:48,28.3,57.6,178,75,Moderate
04:19:54,28.3,57.6,182,74,Moderate
04:20:01,28.3,57.7,174,75,Moderate
04:20:07,28.3,57.6,166,75,Moderate
04:20:14,28.3,57.6,170,75,Moderate
04:20:20,28.3,57.6,174,75,Moderate
04:20:26,28.3,57.6,171,75,Moderate
04:20:34,28.3,57.6,170,75,Moderate
04:20:41,28.3,57.6,175,75,Moderate
04:20:47,28.3,57.6,170,75,Moderate
04:20:54,28.3,57.6,170,75,Moderate
04:21:00,28.3,57.6,175,75,Moderate
04:21:06,28.3,57.6,183,74,Moderate
04:21:13,28.3,57.6,173,75,Moderate
04:21:19,28.3,57.6,171,75,Moderate
04:21:26,28.3,57.6,168,75,Moderate
04:21:33,28.3,57.6,172,75,Moderate
04:21:39,28.3,57.6,174,75,Moderate
04:21:46,28.3,57.6,169,75,Moderate
04:21:52,28.3,57.6,181,74,Moderate
04:22:00,28.3,57.6,175,75,Moderate
04:22:06,28.3,57.6,166,75,Moderate
04:22:12,28.3,57.6,175,75,Moderate
04:22:19,28.3,57.6,173,75,Moderate
04:22:25,28.3,57.6,170,75,Moderate
04:22:31,28.3,57.6,174,75,Moderate
04:22:38,28.3,57.6,163,76,Moderate
04:22:45,28.3,57.6,170,75,Moderate
04:22:51,28.3,57.6,169,75,Moderate
04:22:58,28.3,57.6,168,75,Moderate
04:23:04,28.3,57.6,174,75,Moderate
04:23:10,28.3,57.6,167,75,Moderate
04:23:18,28.3,57.6,169,75,Moderate
04:23:25,28.3,57.6,166,75,Moderate
04:23:31,28.3,57.6,175,75,Moderate
04:23:38,28.3,57.6,170,75,Moderate
04:23:44,28.3,57.6,174,75,Moderate
04:23:51,28.3,57.6,172,75,Moderate
04:23:58,28.3,57.6,176,75,Moderate
04:24:05,28.3,57.6,176,75,Moderate
04:24:11,28.3,57.6,173,75,Moderate
04:24:18,28.3,57.6,175,75,Moderate
04:24:25,28.3,57.6,169,75,Moderate
04:24:31,28.3,57.6,169,75,Moderate
04:24:38,28.3,57.6,174,75,Moderate
04:24:44,28.3,57.6,170,75,Moderate
04:24:50,28.3,57.6,168,75,Moderate
04:24:58,28.3,57.6,170,75,Moderate
04:25:05,28.3,57.6,166,75,Moderate
04:25:12,28.3,57.6,162,76,Moderate
04:25:18,28.3,57.6,167,75,Moderate
04:25:26,28.3,57.6,165,76,Moderate
04:25:33,28.3,57.6,160,76,Moderate
04:25:39,28.3,57.5,158,76,Moderate
04:25:47,28.3,57.5,170,75,Moderate
04:25:53,28.3,57.5,167,75,Moderate
04:26:00,28.3,57.5,166,76,Moderate
04:26:06,28.3,57.5,175,75,Moderate
04:26:12,28.3,57.5,176,75,Moderate
04:26:19,28.3,57.5,170,75,Moderate
04:26:25,28.3,57.6,170,75,Moderate
04:26:32,28.3,57.5,176,75,Moderate
04:26:38,28.3,57.5,169,75,Moderate
04:26:45,28.3,57.5,164,76,Moderate
04:26:52,28.3,57.5,165,76,Moderate
04:26:59,28.3,57.5,169,75,Moderate
04:27:05,28.3,57.5,167,75,Moderate
04:27:12,28.3,57.5,168,75,Moderate
04:27:18,28.3,57.5,169,75,Moderate
04:27:24,28.3,57.5,169,75,Moderate
04:27:31,28.3,57.5,163,76,Moderate
04:27:37,28.3,57.5,168,75,Moderate
04:27:44,28.3,57.5,172,75,Moderate
04:27:50,28.3,57.5,169,75,Moderate
04:27:58,28.3,57.5,166,76,Moderate
04:28:04,28.3,57.5,164,76,Moderate
04:28:11,28.3,57.5,160,76,Moderate
04:28:17,28.3,57.5,164,76,Moderate
04:28:27,28.3,57.5,168,75,Moderate
04:28:33,28.3,57.5,165,76,Moderate
04:28:40,28.3,57.5,171,75,Moderate
04:28:46,28.3,57.5,167,75,Moderate
04:28:53,28.3,57.5,168,75,Moderate
04:28:59,28.3,57.5,155,76,Moderate
04:29:06,28.3,57.5,164,76,Moderate
04:29:12,28.3,57.5,168,75,Moderate
04:29:19,28.3,57.5,164,76,Moderate
04:29:25,28.3,57.5,156,76,Moderate
04:29:32,28.3,57.5,159,76,Moderate
04:29:38,28.3,57.5,160,76,Moderate
04:29:45,28.3,57.4,163,76,Moderate
04:29:51,28.3,57.4,172,75,Moderate
04:29:58,28.3,57.5,174,75,Moderate
04:30:05,28.3,57.5,167,75,Moderate
04:30:12,28.3,57.5,172,75,Moderate
04:30:18,28.2,57.6,175,75,Moderate
04:30:25,28.2,57.6,178,75,Moderate
04:30:32,28.2,57.6,179,75,Moderate
04:30:38,28.2,57.6,176,75,Moderate
04:30:44,28.2,57.6,171,75,Moderate
04:30:51,28.2,57.6,176,75,Moderate
04:30:57,28.2,57.6,175,75,Moderate
04:31:04,28.2,57.6,172,75,Moderate
04:31:10,28.2,57.6,178,75,Moderate
04:31:17,28.2,57.6,172,75,Moderate
04:31:23,28.2,57.6,171,75,Moderate
04:31:29,28.2,57.6,166,76,Moderate
04:31:36,28.2,57.6,169,75,Moderate
04:31:42,28.2,57.6,165,76,Moderate
04:31:48,28.2,57.6,171,75,Moderate
04:31:55,28.3,57.5,177,75,Moderate
04:32:01,28.2,57.6,169,75,Moderate
04:32:09,28.3,57.5,170,75,Moderate
04:32:15,28.2,57.6,171,75,Moderate
04:32:21,28.2,57.6,179,75,Moderate
04:32:39,28.2,57.6,170,75,Moderate
04:32:46,28.2,57.6,157,76,Moderate
04:32:53,28.3,57.5,161,76,Moderate
04:32:59,28.3,57.5,161,76,Moderate
04:33:08,28.3,57.5,164,76,Moderate
04:33:14,28.3,57.5,163,76,Moderate
04:33:21,28.3,57.5,164,76,Moderate
04:33:27,28.3,57.5,172,75,Moderate
04:33:34,28.2,57.6,170,75,Moderate
04:33:40,28.3,57.5,164,76,Moderate
04:33:47,28.3,57.5,166,76,Moderate
04:33:53,28.3,57.5,170,75,Moderate
04:34:00,28.3,57.5,170,75,Moderate
04:34:08,28.2,57.6,164,76,Moderate
04:34:15,28.3,57.5,162,76,Moderate
04:34:22,28.3,57.4,167,76,Moderate
04:34:28,28.3,57.5,164,76,Moderate
04:34:35,28.2,57.6,161,76,Moderate
04:34:43,28.3,57.4,158,76,Moderate
04:34:49,28.2,57.5,163,76,Moderate
04:34:56,28.3,57.5,167,75,Moderate
04:35:03,28.3,57.5,166,76,Moderate
04:35:09,28.2,57.6,164,76,Moderate
04:35:16,28.3,57.5,160,76,Moderate
04:35:22,28.3,57.5,159,76,Moderate
04:35:29,28.3,57.5,166,76,Moderate
04:35:35,28.3,57.5,159,76,Moderate
04:35:41,28.3,57.5,162,76,Moderate
04:35:48,28.3,57.5,166,76,Moderate
04:35:54,28.3,57.5,174,75,Moderate
04:36:00,28.3,57.5,162,76,Moderate
04:36:07,28.3,57.5,157,76,Moderate
04:36:13,28.3,57.5,152,76,Moderate
04:36:20,28.3,57.5,160,76,Moderate
04:36:26,28.3,57.5,162,76,Moderate
04:36:32,28.3,57.5,156,76,Moderate
04:36:39,28.3,57.5,164,76,Moderate
04:36:45,28.3,57.5,162,76,Moderate
04:36:52,28.3,57.5,158,76,Moderate
04:36:59,28.3,57.5,162,76,Moderate
04:37:06,28.3,57.5,160,76,Moderate
04:37:13,28.3,57.5,164,76,Moderate
04:37:19,28.3,57.5,163,76,Moderate
04:37:26,28.3,57.5,167,75,Moderate
04:37:32,28.3,57.5,165,76,Moderate
04:37:38,28.3,57.5,157,76,Moderate
04:37:45,28.3,57.5,158,76,Moderate
04:37:51,28.3,57.5,160,76,Moderate
04:37:58,28.3,57.4,164,76,Moderate
04:38:05,28.3,57.5,166,76,Moderate
04:38:12,28.3,57.5,164,76,Moderate
04:38:19,28.3,57.5,157,76,Moderate
04:38:25,28.3,57.5,161,76,Moderate
04:38:32,28.3,57.5,155,76,Moderate
04:38:38,28.3,57.4,154,76,Moderate
04:38:44,28.3,57.4,157,76,Moderate
04:38:51,28.3,57.4,168,75,Moderate
04:38:57,28.3,57.4,170,75,Moderate
04:39:04,28.2,57.5,161,76,Moderate
04:39:11,28.3,57.4,163,76,Moderate
04:39:18,28.3,57.4,158,76,Moderate
04:39:25,28.3,57.4,168,75,Moderate
04:39:31,28.3,57.5,164,76,Moderate
04:39:37,28.3,57.5,162,76,Moderate
04:39:44,28.3,57.4,167,76,Moderate
04:39:50,28.3,57.4,161,76,Moderate
04:39:57,28.3,57.5,163,76,Moderate
04:40:03,28.3,57.4,163,76,Moderate
04:40:11,28.3,57.4,158,76,Moderate
04:40:18,28.3,57.4,166,76,Moderate
04:40:25,28.3,57.4,165,76,Moderate
04:40:31,28.3,57.4,163,76,Moderate
04:40:38,28.3,57.4,154,76,Moderate
04:40:44,28.3,57.5,159,76,Moderate
04:40:51,28.3,57.5,163,76,Moderate
04:40:57,28.3,57.5,160,76,Moderate
04:41:03,28.3,57.4,155,76,Moderate
04:41:10,28.3,57.4,160,76,Moderate
04:41:16,28.3,57.4,159,76,Moderate
04:41:23,28.3,57.4,163,76,Moderate
04:41:29,28.3,57.4,162,76,Moderate
04:41:35,28.3,57.4,163,76,Moderate
04:41:42,28.3,57.4,156,76,Moderate
04:41:48,28.3,57.4,160,76,Moderate
04:41:54,28.3,57.4,163,76,Moderate
04:42:01,28.3,57.4,165,76,Moderate
04:42:07,28.3,57.4,162,76,Moderate
04:42:14,28.3,57.4,169,75,Moderate
04:42:20,28.3,57.5,170,75,Moderate
04:42:27,28.3,57.5,170,75,Moderate
04:42:33,28.3,57.5,164,76,Moderate
04:42:40,28.3,57.4,164,76,Moderate
04:42:46,28.3,57.4,166,76,Moderate
04:42:52,28.3,57.4,158,76,Moderate
04:42:59,28.3,57.4,165,76,Moderate
04:43:06,28.3,57.4,167,76,Moderate
04:43:13,28.3,57.4,162,76,Moderate
04:43:20,28.3,57.5,168,75,Moderate
04:43:26,28.3,57.4,158,76,Moderate
04:43:33,28.3,57.4,168,75,Moderate
04:43:51,28.3,57.4,166,76,Moderate
04:43:57,28.3,57.5,174,75,Moderate
04:44:03,28.3,57.4,162,76,Moderate
04:44:10,28.3,57.4,156,76,Moderate
04:44:16,28.3,57.4,165,76,Moderate
04:44:23,28.3,57.4,172,75,Moderate
04:44:29,28.3,57.4,163,76,Moderate
04:44:36,28.3,57.4,164,76,Moderate
04:44:42,28.3,57.4,162,76,Moderate
04:44:49,28.3,57.4,166,76,Moderate
04:44:56,28.3,57.4,165,76,Moderate
04:45:02,28.3,57.4,164,76,Moderate
04:45:09,28.3,57.4,158,76,Moderate
04:45:15,28.3,57.4,159,76,Moderate
04:45:22,28.3,57.4,164,76,Moderate
04:45:29,28.3,57.4,158,76,Moderate
04:45:35,28.3,57.4,164,76,Moderate
04:45:41,28.3,57.4,168,75,Moderate
04:45:50,28.3,57.4,165,76,Moderate
04:45:56,28.3,57.4,158,76,Moderate
04:46:02,28.3,57.4,158,76,Moderate
04:46:09,28.3,57.4,159,76,Moderate
04:46:15,28.3,57.4,159,76,Moderate
04:46:22,28.3,57.4,162,76,Moderate
04:46:28,28.3,57.4,163,76,Moderate
04:46:35,28.3,57.4,161,76,Moderate
04:46:41,28.3,57.4,166,76,Moderate
04:46:47,28.3,57.4,167,76,Moderate
04:46:53,28.3,57.4,167,76,Moderate
04:47:00,28.3,57.4,174,75,Moderate
04:47:07,28.2,57.5,167,76,Moderate
04:47:14,28.3,57.4,165,76,Moderate
04:47:20,28.3,57.4,169,75,Moderate
04:47:27,28.3,57.4,161,76,Moderate
04:47:35,28.3,57.4,171,75,Moderate
04:47:42,28.3,57.4,173,75,Moderate
04:47:48,28.3,57.4,171,75,Moderate
04:47:55,28.3,57.4,177,75,Moderate
04:48:02,28.3,57.5,160,76,Moderate
04:48:08,28.2,57.6,163,76,Moderate
04:48:14,28.3,57.5,163,76,Moderate
04:48:21,28.3,57.4,163,76,Moderate
04:48:27,28.2,57.5,170,75,Moderate
04:48:34,28.3,57.5,170,75,Moderate
04:48:41,28.3,57.5,162,76,Moderate
04:48:47,28.3,57.4,169,75,Moderate
04:48:54,28.3,57.4,166,76,Moderate
04:49:00,28.3,57.4,157,76,Moderate
04:49:06,28.3,57.4,157,76,Moderate
04:49:15,28.2,57.5,162,76,Moderate
04:49:21,28.2,57.5,164,76,Moderate
04:49:27,28.3,57.4,164,76,Moderate
04:49:34,28.2,57.6,163,76,Moderate
04:49:41,28.2,57.6,163,76,Moderate
04:49:48,28.3,57.5,160,76,Moderate
04:49:54,28.3,57.5,157,76,Moderate
04:50:00,28.3,57.5,158,76,Moderate
04:50:07,28.3,57.5,166,76,Moderate
04:50:13,28.3,57.5,163,76,Moderate
04:50:20,28.3,57.5,160,76,Moderate
04:50:27,28.3,57.5,158,76,Moderate
04:50:33,28.3,57.5,159,76,Moderate
04:50:41,28.3,57.5,158,76,Moderate
04:50:49,28.3,57.5,162,76,Moderate
04:50:56,28.3,57.5,158,76,Moderate
04:51:02,28.3,57.5,155,76,Moderate
04:51:08,28.3,57.5,160,76,Moderate
04:51:15,28.3,57.5,160,76,Moderate
04:51:21,28.3,57.5,161,76,Moderate
04:51:27,28.3,57.5,160,76,Moderate
04:51:34,28.3,57.5,160,76,Moderate
04:51:41,28.3,57.5,161,76,Moderate
04:51:47,28.3,57.5,159,76,Moderate
04:51:54,28.3,57.5,158,76,Moderate
04:52:01,28.3,57.5,155,76,Moderate
04:52:08,28.3,57.5,159,76,Moderate
04:52:14,28.3,57.5,159,76,Moderate
04:52:21,28.3,57.5,161,76,Moderate
04:52:29,28.3,57.5,166,76,Moderate
04:52:35,28.3,57.5,164,76,Moderate
04:52:41,28.3,57.5,158,76,Moderate
04:52:48,28.3,57.5,152,76,Moderate
04:52:54,28.3,57.5,158,76,Moderate
04:53:00,28.3,57.5,153,76,Moderate
04:53:07,28.3,57.5,160,76,Moderate
04:53:13,28.3,57.5,153,76,Moderate
04:53:20,28.3,57.5,162,76,Moderate
04:53:26,28.3,57.5,165,76,Moderate
04:53:33,28.3,57.5,166,76,Moderate
04:53:40,28.3,57.5,156,76,Moderate
04:53:46,28.3,57.5,164,76,Moderate
04:53:52,28.3,57.5,163,76,Moderate
04:53:59,28.3,57.5,159,76,Moderate
04:54:05,28.3,57.5,160,76,Moderate
04:54:12,28.3,57.5,156,76,Moderate
04:54:18,28.3,57.5,160,76,Moderate
04:54:26,28.3,57.5,163,76,Moderate
04:54:33,28.3,57.5,161,76,Moderate
04:54:39,28.3,57.5,159,76,Moderate
04:54:46,28.3,57.5,163,76,Moderate
04:54:52,28.3,57.5,160,76,Moderate
04:54:59,28.3,57.5,158,76,Moderate
04:55:05,28.3,57.5,161,76,Moderate
04:55:11,28.3,57.5,158,76,Moderate
04:55:18,28.3,57.5,164,76,Moderate
04:55:25,28.3,57.5,155,76,Moderate
04:55:31,28.3,57.5,162,76,Moderate
04:55:38,28.3,57.5,156,76,Moderate
04:55:45,28.3,57.5,159,76,Moderate
04:55:51,28.3,57.5,159,76,Moderate
04:55:58,28.3,57.5,163,76,Moderate
04:56:04,28.3,57.5,155,76,Moderate
04:56:10,28.3,57.5,161,76,Moderate
04:56:17,28.3,57.5,159,76,Moderate
04:56:23,28.3,57.5,152,76,Moderate
04:56:29,28.3,57.5,146,77,Moderate
04:56:38,28.3,57.5,153,76,Moderate
04:56:44,28.3,57.5,154,76,Moderate
04:56:51,28.3,57.5,158,76,Moderate
04:56:58,28.3,57.5,160,76,Moderate
04:57:05,28.3,57.5,157,76,Moderate
04:57:11,28.3,57.5,156,76,Moderate
04:57:17,28.3,57.5,158,76,Moderate
04:57:24,28.3,57.5,152,76,Moderate
04:57:30,28.3,57.5,158,76,Moderate
04:57:37,28.3,57.5,154,76,Moderate
04:57:44,28.3,57.5,153,76,Moderate
04:57:50,28.3,57.5,157,76,Moderate
04:57:56,28.3,57.5,155,76,Moderate
04:58:02,28.3,57.5,162,76,Moderate
04:58:16,28.3,57.5,165,76,Moderate
